tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,rating_numerator,rating_denominator,name,display_text_range,stages,retweet_count,favorite_count,dog_breed,confidence,is_dog,rating_category
734776360183431168,0,0,2016-05-23 16:01:50,Twitter for iPhone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into,11,10,Livvie,115,None,546,2520,Siberian_husky,0.304902,True,above_10
733828123016450049,0,0,2016-05-21 01:13:53,Twitter for iPhone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af,10,10,Terry,89,None,783,3592,beagle,0.472324,True,below 10
733822306246479872,0,0,2016-05-21 00:50:46,Twitter for iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently,10,10,Moose,79,Floofer,1023,3697,Lhasa,0.457356,True,below 10
733482008106668032,0,0,2016-05-20 02:18:32,Twitter for iPhone,"""Ello this is dog how may I assist"" ...10/10",10,10,None,44,None,956,3154,French_bulldog,0.619382,True,below 10
733460102733135873,0,0,2016-05-20 00:51:30,Twitter for iPhone,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic,11,10,Hermione,95,None,1288,4215,chow,0.931275,True,above_10
733109485275860992,0,0,2016-05-19 01:38:16,Twitter for iPhone,"Like father (doggo), like son (pupper). Both 12/10",12,10,None,50,Doggo Pupper,16954,50465,golden_retriever,0.945523,True,above_10
732732193018155009,0,0,2016-05-18 00:39:02,Twitter for iPhone,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10,12,10,Ralpher,64,None,538,2454,koala,0.162935,False,above_10
732726085725589504,0,0,2016-05-18 00:14:46,Twitter for iPhone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug,11,10,Aldrick,116,None,891,3565,Pomeranian,0.961902,True,above_10
732585889486888962,0,0,2016-05-17 14:57:41,Twitter for iPhone,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10",10,10,None,96,None,780,3679,Staffordshire_bullterrier,0.843359,True,below 10
732375214819057664,0,0,2016-05-17 01:00:32,Twitter for iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly,11,10,Kyle,113,Doggo,2522,8124,tennis_ball,0.998673,False,above_10
732005617171337216,0,0,2016-05-16 00:31:53,Twitter for iPhone,This is Larry. He has no self control. Tongue still nifty af tho 11/10,11,10,Larry,70,None,5429,14975,English_setter,0.677408,True,above_10
731285275100512256,0,0,2016-05-14 00:49:30,Twitter for iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately,12,10,Solomon,72,None,994,3502,Pembroke,0.967103,True,above_10
731156023742988288,0,0,2016-05-13 16:15:54,Twitter for iPhone,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once,12,10,None,97,None,1272,3860,lakeside,0.501767,False,above_10
730924654643314689,0,0,2016-05-13 00:56:32,Twitter for iPhone,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10,9,10,None,116,None,1982,6176,polecat,0.185382,False,below 10
730573383004487680,0,0,2016-05-12 01:40:42,Twitter for iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper,10,10,Rooney,67,Pupper,2136,4930,American_Staffordshire_terrier,0.810158,True,below 10
730427201120833536,0,0,2016-05-11 15:59:50,Twitter for iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here?,11,10,Crystal,98,None,1051,3502,Eskimo_dog,0.682082,True,above_10
730211855403241472,0,0,2016-05-11 01:44:07,Twitter for iPhone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her,11,10,Ziva,84,None,1060,3837,pug,0.341663,True,above_10
730196704625098752,0,0,2016-05-11 00:43:55,Twitter for iPhone,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet,6,10,Charles,116,None,1916,4885,hand_blower,0.296145,False,below 10
729854734790754305,0,0,2016-05-10 02:05:03,Twitter for iPhone,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly,11,10,Ollie,111,None,1131,4053,doormat,0.359586,False,above_10
729838605770891264,729113531270991872,4196983835,2016-05-10 01:00:58,Twitter for iPhone,"""Challenge completed"" 
(pupgraded to 12/10)",12,10,None,43,None,385,1730,stone_wall,0.7582180000000001,False,above_10
729823566028484608,0,0,2016-05-10 00:01:12,Twitter for iPhone,This is Stefan. He's a downright remarkable pup. 13/10,13,10,Stefan,54,None,1248,3995,kelpie,0.218408,True,above_10
729463711119904772,0,0,2016-05-09 00:11:16,Twitter for iPhone,Meet Pupcasso. You can't afford his art. 13/10 talented af,13,10,Pupcasso,58,None,2326,5825,German_shepherd,0.829307,True,above_10
729113531270991872,0,0,2016-05-08 00:59:46,Twitter for iPhone,"""Challenge accepted""
10/10",10,10,None,26,None,325,1891,stone_wall,0.6061880000000001,False,below 10
728986383096946689,0,0,2016-05-07 16:34:32,Twitter for iPhone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10",11,10,Puff,116,None,823,3156,Maltese_dog,0.95207,True,above_10
728760639972315136,0,0,2016-05-07 01:37:30,Twitter for iPhone,"When you're way too slow for the ""down low"" portion of a high five. 13/10",13,10,None,73,None,1711,4700,Pembroke,0.939134,True,above_10
728751179681943552,0,0,2016-05-07 00:59:55,Twitter for iPhone,This is Flurpson. He can't believe it's not butter. 10/10,10,10,Flurpson,57,None,684,2779,Saint_Bernard,0.48205,True,below 10
728653952833728512,0,0,2016-05-06 18:33:34,Twitter for iPhone,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10,8,10,Coleman,83,None,1037,3321,window_shade,0.594333,False,below 10
728409960103686147,0,0,2016-05-06 02:24:02,Twitter for iPhone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable,10,10,Wallace,115,None,2007,4933,Siamese_cat,0.478278,False,below 10
728387165835677696,0,0,2016-05-06 00:53:27,Twitter for iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10",12,10,Enchilada,113,None,963,3710,collie,0.266414,True,above_10
728046963732717569,0,0,2016-05-05 02:21:37,Twitter for iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical,11,10,Raymond,81,None,1200,4327,Newfoundland,0.255971,True,above_10
728035342121635841,0,0,2016-05-05 01:35:26,Twitter for iPhone,This is all I want in my life. 12/10 for super sleepy pupper,12,10,None,60,Pupper,1673,4590,handkerchief,0.30296100000000004,False,above_10
728015554473250816,0,0,2016-05-05 00:16:48,Twitter for iPhone,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af,11,10,Rueben,75,Pupper,1108,4125,cocker_spaniel,0.384559,True,above_10
727685679342333952,0,0,2016-05-04 02:26:00,Twitter for iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in,12,10,Cilantro,96,None,640,2973,Border_collie,0.462408,True,above_10
727644517743104000,0,0,2016-05-03 23:42:26,Twitter for iPhone,Here's a doggo struggling to cope with the winds. 13/10,13,10,None,55,Doggo,1748,5910,Great_Pyrenees,0.457164,True,above_10
727524757080539137,0,0,2016-05-03 15:46:33,Twitter for iPhone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af,10,10,None,96,Pupper,1226,4488,Pomeranian,0.958834,True,below 10
727314416056803329,0,0,2016-05-03 01:50:44,Twitter for iPhone,This pupper was about to explain where that dirt came from but then decided against it. 11/10,11,10,None,93,Pupper,747,3353,toy_poodle,0.827469,True,above_10
727286334147182592,0,0,2016-05-02 23:59:09,Twitter for iPhone,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10,9,10,None,111,None,817,3054,bonnet,0.14644,False,below 10
727175381690781696,0,0,2016-05-02 16:38:15,Twitter for iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already,10,10,Karll,93,None,1389,3916,flat-coated_retriever,0.656463,True,below 10
726935089318363137,0,0,2016-05-02 00:43:25,Twitter for iPhone,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout,12,10,Sprout,71,None,2465,6924,teddy,0.821615,False,above_10
726887082820554753,0,0,2016-05-01 21:32:40,Twitter for iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10,10,10,Blitz,113,None,1522,3850,soft-coated_wheaten_terrier,0.5159189999999999,True,below 10
726828223124897792,0,0,2016-05-01 17:38:46,Twitter for iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress,12,10,Bloop,115,None,1005,3575,miniature_pinscher,0.255327,True,above_10
726224900189511680,0,0,2016-04-30 01:41:23,Twitter for iPhone,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10,9,10,None,116,None,1149,4434,standard_poodle,0.261112,True,below 10
725842289046749185,0,0,2016-04-29 00:21:01,Twitter for iPhone,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10,12,10,Colby,101,None,2683,7095,toy_poodle,0.420463,True,above_10
725786712245440512,0,0,2016-04-28 20:40:11,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af,11,10,Lillie,103,Pupper,1371,4177,chow,0.33576100000000003,True,above_10
725729321944506368,0,0,2016-04-28 16:52:08,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet,12,10,Lola,114,None,1786,5220,boxer,0.599076,True,above_10
724983749226668032,0,0,2016-04-26 15:29:30,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you,12,10,Fred,116,None,1314,3734,golden_retriever,0.67575,True,above_10
724771698126512129,0,0,2016-04-26 01:26:53,Twitter for iPhone,Nothin better than a doggo and a sunset. 11/10,11,10,None,46,Doggo,640,2365,German_short-haired_pointer,0.835491,True,above_10
724405726123311104,0,0,2016-04-25 01:12:38,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper,10,10,Ashleigh,98,Pupper,1650,5295,golden_retriever,0.240695,True,below 10
724049859469295616,0,0,2016-04-24 01:38:33,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it,10,10,Kreggory,89,None,1776,4339,Border_collie,0.581835,True,below 10
724046343203856385,0,0,2016-04-24 01:24:35,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10",10,10,Sarge,98,None,559,2671,boxer,0.8262719999999999,True,below 10
724004602748780546,0,0,2016-04-23 22:38:43,Twitter for iPhone,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper,11,10,Luther,70,Pupper,1560,4194,Siamese_cat,0.950526,False,above_10
723912936180330496,0,0,2016-04-23 16:34:28,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of,12,10,Sugar,85,None,1237,3908,Samoyed,0.991772,True,above_10
723688335806480385,0,0,2016-04-23 01:41:59,Twitter for iPhone,This is Reginald. He starts screaming at random. 12/10 cuddly af,12,10,Reginald,64,None,2947,7708,teddy,0.263256,False,above_10
723673163800948736,0,0,2016-04-23 00:41:42,Twitter for iPhone,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af,10,10,Ivar,85,None,892,3028,golden_retriever,0.83939,True,below 10
723179728551723008,0,0,2016-04-21 16:00:57,Twitter for iPhone,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup,8,10,Jangle,109,None,1870,5313,tennis_ball,0.176495,False,below 10
722974582966214656,0,0,2016-04-21 02:25:47,Twitter for iPhone,Happy 4/20 from the squad! 13/10 for all,2,10,None,40,None,1565,4115,Great_Dane,0.246762,True,below 10
722613351520608256,0,0,2016-04-20 02:30:23,Twitter for iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy,12,10,Schnitzel,110,None,1641,4991,Labrador_retriever,0.5309149999999999,True,above_10
721503162398597120,0,0,2016-04-17 00:58:53,Twitter for iPhone,This is Panda. He's happy af. 11/10,11,10,Panda,35,None,1855,4645,Pomeranian,0.99775,True,above_10
721001180231503872,0,0,2016-04-15 15:44:11,Twitter for iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11,10,Oliver,131,Pupper,611,2529,Samoyed,0.950053,True,above_10
720785406564900865,0,0,2016-04-15 01:26:47,Twitter for iPhone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12,10,Archie,104,None,767,3120,Chihuahua,0.8964219999999999,True,above_10
720775346191278080,0,0,2016-04-15 00:46:48,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10,10,Berkeley,87,None,665,2482,Newfoundland,0.48997,True,below 10
720415127506415616,0,0,2016-04-14 00:55:25,Twitter for iPhone,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10,10,None,64,None,1506,4148,Rottweiler,0.990312,True,below 10
720389942216527872,0,0,2016-04-13 23:15:21,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11,10,Ralphé,85,None,2522,6399,Pembroke,0.873977,True,above_10
720340705894408192,0,0,2016-04-13 19:59:42,Twitter for iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,10,10,Derek,119,Pupper,977,2883,alp,0.320126,False,below 10
720059472081784833,0,0,2016-04-13 01:22:10,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9,10,Charleson,124,None,1116,3883,Mexican_hairless,0.451852,True,below 10
720043174954147842,0,0,2016-04-13 00:17:25,Twitter for iPhone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11,10,Neptune,137,None,2017,4925,Samoyed,0.954517,True,above_10
719991154352222208,0,0,2016-04-12 20:50:42,Twitter for iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10,10,None,140,Doggo,1739,4852,golden_retriever,0.605304,True,below 10
719704490224398336,0,0,2016-04-12 01:51:36,Twitter for iPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,12,10,Clyde,107,Pupper,1437,4560,home_theater,0.05903260000000001,False,above_10
719551379208073216,0,0,2016-04-11 15:43:12,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10,10,Harnold,118,None,1920,5082,malamute,0.873233,True,below 10
719367763014393856,0,0,2016-04-11 03:33:34,Twitter for iPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11,10,Sid,142,None,741,2803,swing,0.171486,False,above_10
719339463458033665,0,0,2016-04-11 01:41:07,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10,10,Lucy,122,None,1236,4441,golden_retriever,0.765778,True,below 10
719332531645071360,0,0,2016-04-11 01:13:34,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11,10,Pippa,140,None,958,3444,Dandie_Dinmont,0.224415,True,above_10
718971898235854848,0,0,2016-04-10 01:20:33,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10,10,Sadie,72,None,1077,3493,golden_retriever,0.14039400000000002,True,below 10
718939241951195136,0,0,2016-04-09 23:10:47,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12,10,Otis,102,None,1763,5261,Pembroke,0.7663270000000001,True,above_10
718631497683582976,0,0,2016-04-09 02:47:55,Twitter for iPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10,10,None,138,None,8057,18922,Pomeranian,0.993718,True,below 10
718613305783398402,0,0,2016-04-09 01:35:37,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11,10,Carper,124,None,484,2444,Labrador_retriever,0.58458,True,above_10
718540630683709445,0,0,2016-04-08 20:46:50,Twitter for iPhone,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10,10,None,61,None,1020,2469,Maltese_dog,0.632289,True,below 10
718460005985447936,0,0,2016-04-08 15:26:28,Twitter for iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9,10,Bowie,139,None,525,2712,badger,0.356946,False,below 10
718454725339934721,0,0,2016-04-08 15:05:29,Twitter for iPhone,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",13,10,None,139,None,1509,4871,hammer,0.16986500000000002,False,above_10
718246886998687744,0,0,2016-04-08 01:19:36,Twitter for iPhone,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3,10,Alexanderson,132,None,503,1931,Chihuahua,0.354488,True,below 10
718234618122661888,0,0,2016-04-08 00:30:51,Twitter for iPhone,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11,10,Suki,128,None,998,3886,malamute,0.370152,True,above_10
717841801130979328,0,0,2016-04-06 22:29:56,Twitter for iPhone,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11,10,Barclay,84,None,605,2470,Brittany_spaniel,0.922876,True,above_10
717790033953034240,0,0,2016-04-06 19:04:14,Twitter for iPhone,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",10,10,None,130,Pupper,1119,2885,car_mirror,0.819106,False,below 10
717537687239008257,0,0,2016-04-06 02:21:30,Twitter for iPhone,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,11,10,None,139,None,1854,5804,golden_retriever,0.779356,True,above_10
717421804990701568,0,0,2016-04-05 18:41:02,Twitter for iPhone,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9,10,Ebby,130,None,846,3169,miniature_pinscher,0.286479,True,below 10
717047459982213120,0,0,2016-04-04 17:53:31,Twitter for iPhone,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12,10,Flávio,136,None,1936,6315,golden_retriever,0.983548,True,above_10
717009362452090881,0,0,2016-04-04 15:22:08,Twitter for iPhone,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10,10,Smokey,111,Pupper,970,3268,Siberian_husky,0.506154,True,below 10
716802964044845056,0,0,2016-04-04 01:41:58,Twitter for iPhone,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10,10,Link,83,None,1173,4302,malinois,0.619577,True,below 10
716791146589110272,0,0,2016-04-04 00:55:01,Twitter for iPhone,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11,10,Jennifur,144,None,1576,8121,Pomeranian,0.468751,True,above_10
716439118184652801,0,0,2016-04-03 01:36:11,Twitter for iPhone,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,10,10,Bluebert,117,None,209,2380,Siberian_husky,0.396495,True,below 10
716285507865542656,0,0,2016-04-02 15:25:47,Twitter for iPhone,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12,10,Stephanus,64,None,1063,2781,Yorkshire_terrier,0.43042,True,above_10
716080869887381504,0,0,2016-04-02 01:52:38,Twitter for iPhone,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,11,10,None,72,Doggo,1909,6761,golden_retriever,0.638625,True,above_10
715928423106027520,0,0,2016-04-01 15:46:52,Twitter for iPhone,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11,10,Bubbles,98,None,883,3208,pug,0.976685,True,above_10
715733265223708672,0,0,2016-04-01 02:51:22,Twitter for iPhone,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,10,10,None,137,None,1688,4676,Dandie_Dinmont,0.740229,True,below 10
715696743237730304,0,0,2016-04-01 00:26:15,Twitter for iPhone,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,10,10,Toby,139,None,1292,3923,Staffordshire_bullterrier,0.427836,True,below 10
715680795826982913,0,0,2016-03-31 23:22:53,Twitter for iPhone,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,12,10,Zeus,68,None,1616,4325,golden_retriever,0.990715,True,above_10
715360349751484417,0,0,2016-03-31 02:09:32,Twitter for iPhone,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,11,10,Bertson,87,None,1568,5487,nail,0.8555520000000001,False,above_10
715342466308784130,0,0,2016-03-31 00:58:29,Twitter for iPhone,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,10,10,Oscar,138,None,689,3052,West_Highland_white_terrier,0.597111,True,below 10
715220193576927233,0,0,2016-03-30 16:52:36,Twitter for iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10,10,Nico,126,None,651,2427,Chihuahua,0.584026,True,below 10
715200624753819648,0,0,2016-03-30 15:34:51,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12,10,Michelangelope,119,None,1886,5161,Chihuahua,0.956787,True,above_10
715009755312439296,0,0,2016-03-30 02:56:24,Twitter for iPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12,10,Siba,113,None,1229,4169,dingo,0.31090300000000004,False,above_10
714982300363173890,0,0,2016-03-30 01:07:18,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9,10,Calbert,114,None,1037,3744,Brittany_spaniel,0.944376,True,below 10
714957620017307648,0,0,2016-03-29 23:29:14,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10,10,Curtis,140,None,1408,4142,Great_Pyrenees,0.251516,True,below 10
714631576617938945,0,0,2016-03-29 01:53:39,Twitter for iPhone,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,4,10,Benedict,137,None,997,3295,meerkat,0.143497,False,below 10
714606013974974464,0,0,2016-03-29 00:12:05,Twitter for iPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12,10,None,91,None,930,3643,Norfolk_terrier,0.293007,True,above_10
714258258790387713,0,0,2016-03-28 01:10:13,Twitter for iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10,10,Travis,143,None,717,3045,collie,0.176758,True,below 10
714251586676113411,0,0,2016-03-28 00:43:43,Twitter for iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8,10,Thumas,79,None,833,3290,soft-coated_wheaten_terrier,0.751962,True,below 10
714214115368108032,0,0,2016-03-27 22:14:49,Twitter for iPhone,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13,10,None,69,None,874,2281,pug,0.533967,True,above_10
714141408463036416,0,0,2016-03-27 17:25:54,Twitter for iPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10,10,None,137,None,1404,4329,Labrador_retriever,0.586951,True,below 10
713919462244790272,0,0,2016-03-27 02:43:58,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12,10,Kanu,133,None,788,3316,Siberian_husky,0.463223,True,above_10
713900603437621249,0,0,2016-03-27 01:29:02,Twitter for iPhone,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,11,10,None,93,None,745,2853,golden_retriever,0.371816,True,above_10
713761197720473600,0,0,2016-03-26 16:15:05,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12,10,Piper,127,None,1380,4894,Brittany_spaniel,0.797936,True,above_10
713411074226274305,0,0,2016-03-25 17:03:49,Twitter for iPhone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11,10,None,134,None,1298,4449,Great_Pyrenees,0.720337,True,above_10
713177543487135744,0,0,2016-03-25 01:35:51,Twitter for iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10,10,Lance,104,None,2843,7254,whippet,0.734244,True,below 10
713175907180089344,0,0,2016-03-25 01:29:21,Twitter for iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10,10,Opie,121,None,1477,4481,timber_wolf,0.503788,False,below 10
712809025985978368,0,0,2016-03-24 01:11:29,Twitter for iPhone,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10,10,Stubert,63,None,6710,18600,Labrador_retriever,0.8686709999999999,True,below 10
712717840512598017,0,0,2016-03-23 19:09:09,Twitter for iPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10,10,None,104,None,5005,12396,Great_Pyrenees,0.732043,True,below 10
712668654853337088,0,0,2016-03-23 15:53:42,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10,10,Sunny,107,None,1220,4188,Labrador_retriever,0.829058,True,below 10
712438159032893441,0,0,2016-03-23 00:37:48,Twitter for iPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11,10,Kane,138,None,1569,5353,ice_bear,0.869477,False,above_10
